date,datekey,day,month,month_name,year,weekday,weekofyear,is_weekend,data_extract_ts,day_of_week_category,Is_public_holiday,Quarter,Year_Month
2024-11-28,20241128,28,11,November,2024,Thursday,48,0,2025-11-18 11:50:37,Weekday,0,Q4,2024-Nov
2024-11-29,20241129,29,11,November,2024,Friday,48,0,2025-11-18 11:50:37,Weekday,0,Q4,2024-Nov
2024-11-30,20241130,30,11,November,2024,Saturday,48,1,2025-11-18 11:50:37,Weekend,0,Q4,2024-Nov
2024-12-01,20241201,1,12,December,2024,Sunday,48,1,2025-11-18 11:50:37,Weekend,0,Q4,2024-Dec
2024-12-02,20241202,2,12,December,2024,Monday,49,0,2025-11-18 11:50:37,Weekday,0,Q4,2024-Dec
2024-12-03,20241203,3,12,December,2024,Tuesday,49,0,2025-11-18 11:50:37,Weekday,0,Q4,2024-Dec
2024-12-04,20241204,4,12,December,2024,Wednesday,49,0,2025-11-18 11:50:37,Weekday,0,Q4,2024-Dec
2024-12-05,20241205,5,12,December,2024,Thursday,49,0,2025-11-18 11:50:37,Weekday,0,Q4,2024-Dec
2024-12-06,20241206,6,12,December,2024,Friday,49,0,2025-11-18 11:50:37,Weekday,0,Q4,2024-Dec
2024-12-07,20241207,7,12,December,2024,Saturday,49,1,2025-11-18 11:50:37,Weekend,0,Q4,2024-Dec
2024-12-08,20241208,8,12,December,2024,Sunday,49,1,2025-11-18 11:50:37,Weekend,0,Q4,2024-Dec
2024-12-09,20241209,9,12,December,2024,Monday,50,0,2025-11-18 11:50:37,Weekday,0,Q4,2024-Dec
2024-12-10,20241210,10,12,December,2024,Tuesday,50,0,2025-11-18 11:50:37,Weekday,0,Q4,2024-Dec
2024-12-11,20241211,11,12,December,2024,Wednesday,50,0,2025-11-18 11:50:37,Weekday,0,Q4,2024-Dec
2024-12-12,20241212,12,12,December,2024,Thursday,50,0,2025-11-18 11:50:37,Weekday,0,Q4,2024-Dec
2024-12-13,20241213,13,12,December,2024,Friday,50,0,2025-11-18 11:50:37,Weekday,0,Q4,2024-Dec
2024-12-14,20241214,14,12,December,2024,Saturday,50,1,2025-11-18 11:50:37,Weekend,0,Q4,2024-Dec
2024-12-15,20241215,15,12,December,2024,Sunday,50,1,2025-11-18 11:50:37,Weekend,0,Q4,2024-Dec
2024-12-16,20241216,16,12,December,2024,Monday,51,0,2025-11-18 11:50:37,Weekday,0,Q4,2024-Dec
2024-12-17,20241217,17,12,December,2024,Tuesday,51,0,2025-11-18 11:50:37,Weekday,0,Q4,2024-Dec
2024-12-18,20241218,18,12,December,2024,Wednesday,51,0,2025-11-18 11:50:37,Weekday,0,Q4,2024-Dec
2024-12-19,20241219,19,12,December,2024,Thursday,51,0,2025-11-18 11:50:37,Weekday,0,Q4,2024-Dec
2024-12-20,20241220,20,12,December,2024,Friday,51,0,2025-11-18 11:50:37,Weekday,0,Q4,2024-Dec
2024-12-21,20241221,21,12,December,2024,Saturday,51,1,2025-11-18 11:50:37,Weekend,0,Q4,2024-Dec
2024-12-22,20241222,22,12,December,2024,Sunday,51,1,2025-11-18 11:50:37,Weekend,0,Q4,2024-Dec
2024-12-23,20241223,23,12,December,2024,Monday,52,0,2025-11-18 11:50:37,Weekday,0,Q4,2024-Dec
2024-12-24,20241224,24,12,December,2024,Tuesday,52,0,2025-11-18 11:50:37,Weekday,0,Q4,2024-Dec
2024-12-25,20241225,25,12,December,2024,Wednesday,52,0,2025-11-18 11:50:37,Weekday,0,Q4,2024-Dec
2024-12-26,20241226,26,12,December,2024,Thursday,52,0,2025-11-18 11:50:37,Weekday,0,Q4,2024-Dec
2024-12-27,20241227,27,12,December,2024,Friday,52,0,2025-11-18 11:50:37,Weekday,0,Q4,2024-Dec
2024-12-28,20241228,28,12,December,2024,Saturday,52,1,2025-11-18 11:50:37,Weekend,0,Q4,2024-Dec
2024-12-29,20241229,29,12,December,2024,Sunday,52,1,2025-11-18 11:50:37,Weekend,0,Q4,2024-Dec
2024-12-30,20241230,30,12,December,2024,Monday,1,0,2025-11-18 11:50:37,Weekday,0,Q4,2024-Dec
2024-12-31,20241231,31,12,December,2024,Tuesday,1,0,2025-11-18 11:50:37,Weekday,0,Q4,2024-Dec
2025-01-01,20250101,1,1,January,2025,Wednesday,1,0,2025-11-18 11:50:37,Weekday,0,Q1,2025-Jan
2025-01-02,20250102,2,1,January,2025,Thursday,1,0,2025-11-18 11:50:37,Weekday,0,Q1,2025-Jan
2025-01-03,20250103,3,1,January,2025,Friday,1,0,2025-11-18 11:50:37,Weekday,0,Q1,2025-Jan
2025-01-04,20250104,4,1,January,2025,Saturday,1,1,2025-11-18 11:50:37,Weekend,0,Q1,2025-Jan
2025-01-05,20250105,5,1,January,2025,Sunday,1,1,2025-11-18 11:50:37,Weekend,0,Q1,2025-Jan
2025-01-06,20250106,6,1,January,2025,Monday,2,0,2025-11-18 11:50:37,Weekday,0,Q1,2025-Jan
2025-01-07,20250107,7,1,January,2025,Tuesday,2,0,2025-11-18 11:50:37,Weekday,0,Q1,2025-Jan
2025-01-08,20250108,8,1,January,2025,Wednesday,2,0,2025-11-18 11:50:37,Weekday,0,Q1,2025-Jan
2025-01-09,20250109,9,1,January,2025,Thursday,2,0,2025-11-18 11:50:37,Weekday,0,Q1,2025-Jan
2025-01-10,20250110,10,1,January,2025,Friday,2,0,2025-11-18 11:50:37,Weekday,0,Q1,2025-Jan
2025-01-11,20250111,11,1,January,2025,Saturday,2,1,2025-11-18 11:50:37,Weekend,0,Q1,2025-Jan
2025-01-12,20250112,12,1,January,2025,Sunday,2,1,2025-11-18 11:50:37,Weekend,0,Q1,2025-Jan
2025-01-13,20250113,13,1,January,2025,Monday,3,0,2025-11-18 11:50:37,Weekday,0,Q1,2025-Jan
2025-01-14,20250114,14,1,January,2025,Tuesday,3,0,2025-11-18 11:50:37,Weekday,0,Q1,2025-Jan
2025-01-15,20250115,15,1,January,2025,Wednesday,3,0,2025-11-18 11:50:37,Weekday,0,Q1,2025-Jan
2025-01-16,20250116,16,1,January,2025,Thursday,3,0,2025-11-18 11:50:37,Weekday,0,Q1,2025-Jan
2025-01-17,20250117,17,1,January,2025,Friday,3,0,2025-11-18 11:50:37,Weekday,0,Q1,2025-Jan
2025-01-18,20250118,18,1,January,2025,Saturday,3,1,2025-11-18 11:50:37,Weekend,0,Q1,2025-Jan
2025-01-19,20250119,19,1,January,2025,Sunday,3,1,2025-11-18 11:50:37,Weekend,0,Q1,2025-Jan
2025-01-20,20250120,20,1,January,2025,Monday,4,0,2025-11-18 11:50:37,Weekday,0,Q1,2025-Jan
2025-01-21,20250121,21,1,January,2025,Tuesday,4,0,2025-11-18 11:50:37,Weekday,0,Q1,2025-Jan
2025-01-22,20250122,22,1,January,2025,Wednesday,4,0,2025-11-18 11:50:37,Weekday,0,Q1,2025-Jan
2025-01-23,20250123,23,1,January,2025,Thursday,4,0,2025-11-18 11:50:37,Weekday,0,Q1,2025-Jan
2025-01-24,20250124,24,1,January,2025,Friday,4,0,2025-11-18 11:50:37,Weekday,0,Q1,2025-Jan
2025-01-25,20250125,25,1,January,2025,Saturday,4,1,2025-11-18 11:50:37,Weekend,0,Q1,2025-Jan
2025-01-26,20250126,26,1,January,2025,Sunday,4,1,2025-11-18 11:50:37,Weekend,0,Q1,2025-Jan
2025-01-27,20250127,27,1,January,2025,Monday,5,0,2025-11-18 11:50:37,Weekday,0,Q1,2025-Jan
2025-01-28,20250128,28,1,January,2025,Tuesday,5,0,2025-11-18 11:50:37,Weekday,0,Q1,2025-Jan
2025-01-29,20250129,29,1,January,2025,Wednesday,5,0,2025-11-18 11:50:37,Weekday,0,Q1,2025-Jan
2025-01-30,20250130,30,1,January,2025,Thursday,5,0,2025-11-18 11:50:37,Weekday,0,Q1,2025-Jan
2025-01-31,20250131,31,1,January,2025,Friday,5,0,2025-11-18 11:50:37,Weekday,0,Q1,2025-Jan
2025-02-01,20250201,1,2,February,2025,Saturday,5,1,2025-11-18 11:50:37,Weekend,0,Q1,2025-Feb
2025-02-02,20250202,2,2,February,2025,Sunday,5,1,2025-11-18 11:50:37,Weekend,0,Q1,2025-Feb
2025-02-03,20250203,3,2,February,2025,Monday,6,0,2025-11-18 11:50:37,Weekday,0,Q1,2025-Feb
2025-02-04,20250204,4,2,February,2025,Tuesday,6,0,2025-11-18 11:50:37,Weekday,0,Q1,2025-Feb
2025-02-05,20250205,5,2,February,2025,Wednesday,6,0,2025-11-18 11:50:37,Weekday,0,Q1,2025-Feb
2025-02-06,20250206,6,2,February,2025,Thursday,6,0,2025-11-18 11:50:37,Weekday,0,Q1,2025-Feb
2025-02-07,20250207,7,2,February,2025,Friday,6,0,2025-11-18 11:50:37,Weekday,0,Q1,2025-Feb
2025-02-08,20250208,8,2,February,2025,Saturday,6,1,2025-11-18 11:50:37,Weekend,0,Q1,2025-Feb
2025-02-09,20250209,9,2,February,2025,Sunday,6,1,2025-11-18 11:50:37,Weekend,0,Q1,2025-Feb
2025-02-10,20250210,10,2,February,2025,Monday,7,0,2025-11-18 11:50:37,Weekday,0,Q1,2025-Feb
2025-02-11,20250211,11,2,February,2025,Tuesday,7,0,2025-11-18 11:50:37,Weekday,0,Q1,2025-Feb
2025-02-12,20250212,12,2,February,2025,Wednesday,7,0,2025-11-18 11:50:37,Weekday,0,Q1,2025-Feb
2025-02-13,20250213,13,2,February,2025,Thursday,7,0,2025-11-18 11:50:37,Weekday,0,Q1,2025-Feb
2025-02-14,20250214,14,2,February,2025,Friday,7,0,2025-11-18 11:50:37,Weekday,0,Q1,2025-Feb
2025-02-15,20250215,15,2,February,2025,Saturday,7,1,2025-11-18 11:50:37,Weekend,0,Q1,2025-Feb
2025-02-16,20250216,16,2,February,2025,Sunday,7,1,2025-11-18 11:50:37,Weekend,0,Q1,2025-Feb
2025-02-17,20250217,17,2,February,2025,Monday,8,0,2025-11-18 11:50:37,Weekday,0,Q1,2025-Feb
2025-02-18,20250218,18,2,February,2025,Tuesday,8,0,2025-11-18 11:50:37,Weekday,0,Q1,2025-Feb
2025-02-19,20250219,19,2,February,2025,Wednesday,8,0,2025-11-18 11:50:37,Weekday,0,Q1,2025-Feb
2025-02-20,20250220,20,2,February,2025,Thursday,8,0,2025-11-18 11:50:37,Weekday,0,Q1,2025-Feb
2025-02-21,20250221,21,2,February,2025,Friday,8,0,2025-11-18 11:50:37,Weekday,0,Q1,2025-Feb
2025-02-22,20250222,22,2,February,2025,Saturday,8,1,2025-11-18 11:50:37,Weekend,0,Q1,2025-Feb
2025-02-23,20250223,23,2,February,2025,Sunday,8,1,2025-11-18 11:50:37,Weekend,0,Q1,2025-Feb
2025-02-24,20250224,24,2,February,2025,Monday,9,0,2025-11-18 11:50:37,Weekday,0,Q1,2025-Feb
2025-02-25,20250225,25,2,February,2025,Tuesday,9,0,2025-11-18 11:50:37,Weekday,0,Q1,2025-Feb
2025-02-26,20250226,26,2,February,2025,Wednesday,9,0,2025-11-18 11:50:37,Weekday,0,Q1,2025-Feb
2025-02-27,20250227,27,2,February,2025,Thursday,9,0,2025-11-18 11:50:37,Weekday,0,Q1,2025-Feb
2025-02-28,20250228,28,2,February,2025,Friday,9,0,2025-11-18 11:50:37,Weekday,0,Q1,2025-Feb
2025-03-01,20250301,1,3,March,2025,Saturday,9,1,2025-11-18 11:50:37,Weekend,0,Q1,2025-Mar
2025-03-02,20250302,2,3,March,2025,Sunday,9,1,2025-11-18 11:50:37,Weekend,0,Q1,2025-Mar
2025-03-03,20250303,3,3,March,2025,Monday,10,0,2025-11-18 11:50:37,Weekday,0,Q1,2025-Mar
2025-03-04,20250304,4,3,March,2025,Tuesday,10,0,2025-11-18 11:50:37,Weekday,0,Q1,2025-Mar
2025-03-05,20250305,5,3,March,2025,Wednesday,10,0,2025-11-18 11:50:37,Weekday,0,Q1,2025-Mar
2025-03-06,20250306,6,3,March,2025,Thursday,10,0,2025-11-18 11:50:37,Weekday,0,Q1,2025-Mar
2025-03-07,20250307,7,3,March,2025,Friday,10,0,2025-11-18 11:50:37,Weekday,0,Q1,2025-Mar
2025-03-08,20250308,8,3,March,2025,Saturday,10,1,2025-11-18 11:50:37,Weekend,0,Q1,2025-Mar
2025-03-09,20250309,9,3,March,2025,Sunday,10,1,2025-11-18 11:50:37,Weekend,0,Q1,2025-Mar
2025-03-10,20250310,10,3,March,2025,Monday,11,0,2025-11-18 11:50:37,Weekday,0,Q1,2025-Mar
2025-03-11,20250311,11,3,March,2025,Tuesday,11,0,2025-11-18 11:50:37,Weekday,0,Q1,2025-Mar
2025-03-12,20250312,12,3,March,2025,Wednesday,11,0,2025-11-18 11:50:37,Weekday,0,Q1,2025-Mar
2025-03-13,20250313,13,3,March,2025,Thursday,11,0,2025-11-18 11:50:37,Weekday,0,Q1,2025-Mar
2025-03-14,20250314,14,3,March,2025,Friday,11,0,2025-11-18 11:50:37,Weekday,0,Q1,2025-Mar
2025-03-15,20250315,15,3,March,2025,Saturday,11,1,2025-11-18 11:50:37,Weekend,0,Q1,2025-Mar
2025-03-16,20250316,16,3,March,2025,Sunday,11,1,2025-11-18 11:50:37,Weekend,0,Q1,2025-Mar
2025-03-17,20250317,17,3,March,2025,Monday,12,0,2025-11-18 11:50:37,Weekday,0,Q1,2025-Mar
2025-03-18,20250318,18,3,March,2025,Tuesday,12,0,2025-11-18 11:50:37,Weekday,0,Q1,2025-Mar
2025-03-19,20250319,19,3,March,2025,Wednesday,12,0,2025-11-18 11:50:37,Weekday,0,Q1,2025-Mar
2025-03-20,20250320,20,3,March,2025,Thursday,12,0,2025-11-18 11:50:37,Weekday,0,Q1,2025-Mar
2025-03-21,20250321,21,3,March,2025,Friday,12,0,2025-11-18 11:50:37,Weekday,0,Q1,2025-Mar
2025-03-22,20250322,22,3,March,2025,Saturday,12,1,2025-11-18 11:50:37,Weekend,0,Q1,2025-Mar
2025-03-23,20250323,23,3,March,2025,Sunday,12,1,2025-11-18 11:50:37,Weekend,0,Q1,2025-Mar
2025-03-24,20250324,24,3,March,2025,Monday,13,0,2025-11-18 11:50:37,Weekday,0,Q1,2025-Mar
2025-03-25,20250325,25,3,March,2025,Tuesday,13,0,2025-11-18 11:50:37,Weekday,0,Q1,2025-Mar
2025-03-26,20250326,26,3,March,2025,Wednesday,13,0,2025-11-18 11:50:37,Weekday,0,Q1,2025-Mar
2025-03-27,20250327,27,3,March,2025,Thursday,13,0,2025-11-18 11:50:37,Weekday,0,Q1,2025-Mar
2025-03-28,20250328,28,3,March,2025,Friday,13,0,2025-11-18 11:50:37,Weekday,0,Q1,2025-Mar
2025-03-29,20250329,29,3,March,2025,Saturday,13,1,2025-11-18 11:50:37,Weekend,0,Q1,2025-Mar
2025-03-30,20250330,30,3,March,2025,Sunday,13,1,2025-11-18 11:50:37,Weekend,0,Q1,2025-Mar
2025-03-31,20250331,31,3,March,2025,Monday,14,0,2025-11-18 11:50:37,Weekday,0,Q1,2025-Mar
2025-04-01,20250401,1,4,April,2025,Tuesday,14,0,2025-11-18 11:50:37,Weekday,0,Q2,2025-Apr
2025-04-02,20250402,2,4,April,2025,Wednesday,14,0,2025-11-18 11:50:37,Weekday,0,Q2,2025-Apr
2025-04-03,20250403,3,4,April,2025,Thursday,14,0,2025-11-18 11:50:37,Weekday,0,Q2,2025-Apr
2025-04-04,20250404,4,4,April,2025,Friday,14,0,2025-11-18 11:50:37,Weekday,0,Q2,2025-Apr
2025-04-05,20250405,5,4,April,2025,Saturday,14,1,2025-11-18 11:50:37,Weekend,0,Q2,2025-Apr
2025-04-06,20250406,6,4,April,2025,Sunday,14,1,2025-11-18 11:50:37,Weekend,0,Q2,2025-Apr
2025-04-07,20250407,7,4,April,2025,Monday,15,0,2025-11-18 11:50:37,Weekday,0,Q2,2025-Apr
2025-04-08,20250408,8,4,April,2025,Tuesday,15,0,2025-11-18 11:50:37,Weekday,0,Q2,2025-Apr
2025-04-09,20250409,9,4,April,2025,Wednesday,15,0,2025-11-18 11:50:37,Weekday,0,Q2,2025-Apr
2025-04-10,20250410,10,4,April,2025,Thursday,15,0,2025-11-18 11:50:37,Weekday,0,Q2,2025-Apr
2025-04-11,20250411,11,4,April,2025,Friday,15,0,2025-11-18 11:50:37,Weekday,0,Q2,2025-Apr
2025-04-12,20250412,12,4,April,2025,Saturday,15,1,2025-11-18 11:50:37,Weekend,0,Q2,2025-Apr
2025-04-13,20250413,13,4,April,2025,Sunday,15,1,2025-11-18 11:50:37,Weekend,0,Q2,2025-Apr
2025-04-14,20250414,14,4,April,2025,Monday,16,0,2025-11-18 11:50:37,Weekday,0,Q2,2025-Apr
2025-04-15,20250415,15,4,April,2025,Tuesday,16,0,2025-11-18 11:50:37,Weekday,0,Q2,2025-Apr
2025-04-16,20250416,16,4,April,2025,Wednesday,16,0,2025-11-18 11:50:37,Weekday,0,Q2,2025-Apr
2025-04-17,20250417,17,4,April,2025,Thursday,16,0,2025-11-18 11:50:37,Weekday,0,Q2,2025-Apr
2025-04-18,20250418,18,4,April,2025,Friday,16,0,2025-11-18 11:50:37,Weekday,0,Q2,2025-Apr
2025-04-19,20250419,19,4,April,2025,Saturday,16,1,2025-11-18 11:50:37,Weekend,0,Q2,2025-Apr
2025-04-20,20250420,20,4,April,2025,Sunday,16,1,2025-11-18 11:50:37,Weekend,0,Q2,2025-Apr
2025-04-21,20250421,21,4,April,2025,Monday,17,0,2025-11-18 11:50:37,Weekday,0,Q2,2025-Apr
2025-04-22,20250422,22,4,April,2025,Tuesday,17,0,2025-11-18 11:50:37,Weekday,0,Q2,2025-Apr
2025-04-23,20250423,23,4,April,2025,Wednesday,17,0,2025-11-18 11:50:37,Weekday,0,Q2,2025-Apr
2025-04-24,20250424,24,4,April,2025,Thursday,17,0,2025-11-18 11:50:37,Weekday,0,Q2,2025-Apr
2025-04-25,20250425,25,4,April,2025,Friday,17,0,2025-11-18 11:50:37,Weekday,0,Q2,2025-Apr
2025-04-26,20250426,26,4,April,2025,Saturday,17,1,2025-11-18 11:50:37,Weekend,0,Q2,2025-Apr
2025-04-27,20250427,27,4,April,2025,Sunday,17,1,2025-11-18 11:50:37,Weekend,0,Q2,2025-Apr
2025-04-28,20250428,28,4,April,2025,Monday,18,0,2025-11-18 11:50:37,Weekday,0,Q2,2025-Apr
2025-04-29,20250429,29,4,April,2025,Tuesday,18,0,2025-11-18 11:50:37,Weekday,0,Q2,2025-Apr
2025-04-30,20250430,30,4,April,2025,Wednesday,18,0,2025-11-18 11:50:37,Weekday,0,Q2,2025-Apr
2025-05-01,20250501,1,5,May,2025,Thursday,18,0,2025-11-18 11:50:37,Weekday,0,Q2,2025-May
2025-05-02,20250502,2,5,May,2025,Friday,18,0,2025-11-18 11:50:37,Weekday,0,Q2,2025-May
2025-05-03,20250503,3,5,May,2025,Saturday,18,1,2025-11-18 11:50:37,Weekend,0,Q2,2025-May
2025-05-04,20250504,4,5,May,2025,Sunday,18,1,2025-11-18 11:50:37,Weekend,0,Q2,2025-May
2025-05-05,20250505,5,5,May,2025,Monday,19,0,2025-11-18 11:50:37,Weekday,0,Q2,2025-May
2025-05-06,20250506,6,5,May,2025,Tuesday,19,0,2025-11-18 11:50:37,Weekday,0,Q2,2025-May
2025-05-07,20250507,7,5,May,2025,Wednesday,19,0,2025-11-18 11:50:37,Weekday,0,Q2,2025-May
2025-05-08,20250508,8,5,May,2025,Thursday,19,0,2025-11-18 11:50:37,Weekday,0,Q2,2025-May
2025-05-09,20250509,9,5,May,2025,Friday,19,0,2025-11-18 11:50:37,Weekday,0,Q2,2025-May
2025-05-10,20250510,10,5,May,2025,Saturday,19,1,2025-11-18 11:50:37,Weekend,0,Q2,2025-May
2025-05-11,20250511,11,5,May,2025,Sunday,19,1,2025-11-18 11:50:37,Weekend,0,Q2,2025-May
2025-05-12,20250512,12,5,May,2025,Monday,20,0,2025-11-18 11:50:37,Weekday,0,Q2,2025-May
2025-05-13,20250513,13,5,May,2025,Tuesday,20,0,2025-11-18 11:50:37,Weekday,0,Q2,2025-May
2025-05-14,20250514,14,5,May,2025,Wednesday,20,0,2025-11-18 11:50:37,Weekday,0,Q2,2025-May
2025-05-15,20250515,15,5,May,2025,Thursday,20,0,2025-11-18 11:50:37,Weekday,0,Q2,2025-May
2025-05-16,20250516,16,5,May,2025,Friday,20,0,2025-11-18 11:50:37,Weekday,0,Q2,2025-May
2025-05-17,20250517,17,5,May,2025,Saturday,20,1,2025-11-18 11:50:37,Weekend,0,Q2,2025-May
2025-05-18,20250518,18,5,May,2025,Sunday,20,1,2025-11-18 11:50:37,Weekend,0,Q2,2025-May
2025-05-19,20250519,19,5,May,2025,Monday,21,0,2025-11-18 11:50:37,Weekday,0,Q2,2025-May
2025-05-20,20250520,20,5,May,2025,Tuesday,21,0,2025-11-18 11:50:37,Weekday,0,Q2,2025-May
2025-05-21,20250521,21,5,May,2025,Wednesday,21,0,2025-11-18 11:50:37,Weekday,0,Q2,2025-May
2025-05-22,20250522,22,5,May,2025,Thursday,21,0,2025-11-18 11:50:37,Weekday,0,Q2,2025-May
2025-05-23,20250523,23,5,May,2025,Friday,21,0,2025-11-18 11:50:37,Weekday,0,Q2,2025-May
2025-05-24,20250524,24,5,May,2025,Saturday,21,1,2025-11-18 11:50:37,Weekend,0,Q2,2025-May
2025-05-25,20250525,25,5,May,2025,Sunday,21,1,2025-11-18 11:50:37,Weekend,0,Q2,2025-May
2025-05-26,20250526,26,5,May,2025,Monday,22,0,2025-11-18 11:50:37,Weekday,0,Q2,2025-May
2025-05-27,20250527,27,5,May,2025,Tuesday,22,0,2025-11-18 11:50:37,Weekday,0,Q2,2025-May
2025-05-28,20250528,28,5,May,2025,Wednesday,22,0,2025-11-18 11:50:37,Weekday,0,Q2,2025-May
2025-05-29,20250529,29,5,May,2025,Thursday,22,0,2025-11-18 11:50:37,Weekday,0,Q2,2025-May
2025-05-30,20250530,30,5,May,2025,Friday,22,0,2025-11-18 11:50:37,Weekday,0,Q2,2025-May
2025-05-31,20250531,31,5,May,2025,Saturday,22,1,2025-11-18 11:50:37,Weekend,0,Q2,2025-May
2025-06-01,20250601,1,6,June,2025,Sunday,22,1,2025-11-18 11:50:37,Weekend,0,Q2,2025-Jun
2025-06-02,20250602,2,6,June,2025,Monday,23,0,2025-11-18 11:50:37,Weekday,0,Q2,2025-Jun
2025-06-03,20250603,3,6,June,2025,Tuesday,23,0,2025-11-18 11:50:37,Weekday,0,Q2,2025-Jun
2025-06-04,20250604,4,6,June,2025,Wednesday,23,0,2025-11-18 11:50:37,Weekday,0,Q2,2025-Jun
2025-06-05,20250605,5,6,June,2025,Thursday,23,0,2025-11-18 11:50:37,Weekday,0,Q2,2025-Jun
2025-06-06,20250606,6,6,June,2025,Friday,23,0,2025-11-18 11:50:37,Weekday,0,Q2,2025-Jun
2025-06-07,20250607,7,6,June,2025,Saturday,23,1,2025-11-18 11:50:37,Weekend,0,Q2,2025-Jun
2025-06-08,20250608,8,6,June,2025,Sunday,23,1,2025-11-18 11:50:37,Weekend,0,Q2,2025-Jun
2025-06-09,20250609,9,6,June,2025,Monday,24,0,2025-11-18 11:50:37,Weekday,0,Q2,2025-Jun
2025-06-10,20250610,10,6,June,2025,Tuesday,24,0,2025-11-18 11:50:37,Weekday,0,Q2,2025-Jun
2025-06-11,20250611,11,6,June,2025,Wednesday,24,0,2025-11-18 11:50:37,Weekday,0,Q2,2025-Jun
2025-06-12,20250612,12,6,June,2025,Thursday,24,0,2025-11-18 11:50:37,Weekday,0,Q2,2025-Jun
2025-06-13,20250613,13,6,June,2025,Friday,24,0,2025-11-18 11:50:37,Weekday,0,Q2,2025-Jun
2025-06-14,20250614,14,6,June,2025,Saturday,24,1,2025-11-18 11:50:37,Weekend,0,Q2,2025-Jun
2025-06-15,20250615,15,6,June,2025,Sunday,24,1,2025-11-18 11:50:37,Weekend,0,Q2,2025-Jun
2025-06-16,20250616,16,6,June,2025,Monday,25,0,2025-11-18 11:50:37,Weekday,0,Q2,2025-Jun
2025-06-17,20250617,17,6,June,2025,Tuesday,25,0,2025-11-18 11:50:37,Weekday,0,Q2,2025-Jun
2025-06-18,20250618,18,6,June,2025,Wednesday,25,0,2025-11-18 11:50:37,Weekday,0,Q2,2025-Jun
2025-06-19,20250619,19,6,June,2025,Thursday,25,0,2025-11-18 11:50:37,Weekday,0,Q2,2025-Jun
2025-06-20,20250620,20,6,June,2025,Friday,25,0,2025-11-18 11:50:37,Weekday,0,Q2,2025-Jun
2025-06-21,20250621,21,6,June,2025,Saturday,25,1,2025-11-18 11:50:37,Weekend,0,Q2,2025-Jun
2025-06-22,20250622,22,6,June,2025,Sunday,25,1,2025-11-18 11:50:37,Weekend,0,Q2,2025-Jun
2025-06-23,20250623,23,6,June,2025,Monday,26,0,2025-11-18 11:50:37,Weekday,0,Q2,2025-Jun
2025-06-24,20250624,24,6,June,2025,Tuesday,26,0,2025-11-18 11:50:37,Weekday,0,Q2,2025-Jun
2025-06-25,20250625,25,6,June,2025,Wednesday,26,0,2025-11-18 11:50:37,Weekday,0,Q2,2025-Jun
2025-06-26,20250626,26,6,June,2025,Thursday,26,0,2025-11-18 11:50:37,Weekday,0,Q2,2025-Jun
2025-06-27,20250627,27,6,June,2025,Friday,26,0,2025-11-18 11:50:37,Weekday,0,Q2,2025-Jun
2025-06-28,20250628,28,6,June,2025,Saturday,26,1,2025-11-18 11:50:37,Weekend,0,Q2,2025-Jun
2025-06-29,20250629,29,6,June,2025,Sunday,26,1,2025-11-18 11:50:37,Weekend,0,Q2,2025-Jun
2025-06-30,20250630,30,6,June,2025,Monday,27,0,2025-11-18 11:50:37,Weekday,0,Q2,2025-Jun
2025-07-01,20250701,1,7,July,2025,Tuesday,27,0,2025-11-18 11:50:37,Weekday,0,Q3,2025-Jul
2025-07-02,20250702,2,7,July,2025,Wednesday,27,0,2025-11-18 11:50:37,Weekday,0,Q3,2025-Jul
2025-07-03,20250703,3,7,July,2025,Thursday,27,0,2025-11-18 11:50:37,Weekday,0,Q3,2025-Jul
2025-07-04,20250704,4,7,July,2025,Friday,27,0,2025-11-18 11:50:37,Weekday,0,Q3,2025-Jul
2025-07-05,20250705,5,7,July,2025,Saturday,27,1,2025-11-18 11:50:37,Weekend,0,Q3,2025-Jul
2025-07-06,20250706,6,7,July,2025,Sunday,27,1,2025-11-18 11:50:37,Weekend,0,Q3,2025-Jul
2025-07-07,20250707,7,7,July,2025,Monday,28,0,2025-11-18 11:50:37,Weekday,0,Q3,2025-Jul
2025-07-08,20250708,8,7,July,2025,Tuesday,28,0,2025-11-18 11:50:37,Weekday,0,Q3,2025-Jul
2025-07-09,20250709,9,7,July,2025,Wednesday,28,0,2025-11-18 11:50:37,Weekday,0,Q3,2025-Jul
2025-07-10,20250710,10,7,July,2025,Thursday,28,0,2025-11-18 11:50:37,Weekday,0,Q3,2025-Jul
2025-07-11,20250711,11,7,July,2025,Friday,28,0,2025-11-18 11:50:37,Weekday,0,Q3,2025-Jul
2025-07-12,20250712,12,7,July,2025,Saturday,28,1,2025-11-18 11:50:37,Weekend,0,Q3,2025-Jul
2025-07-13,20250713,13,7,July,2025,Sunday,28,1,2025-11-18 11:50:37,Weekend,0,Q3,2025-Jul
2025-07-14,20250714,14,7,July,2025,Monday,29,0,2025-11-18 11:50:37,Weekday,0,Q3,2025-Jul
2025-07-15,20250715,15,7,July,2025,Tuesday,29,0,2025-11-18 11:50:37,Weekday,0,Q3,2025-Jul
2025-07-16,20250716,16,7,July,2025,Wednesday,29,0,2025-11-18 11:50:37,Weekday,0,Q3,2025-Jul
2025-07-17,20250717,17,7,July,2025,Thursday,29,0,2025-11-18 11:50:37,Weekday,0,Q3,2025-Jul
2025-07-18,20250718,18,7,July,2025,Friday,29,0,2025-11-18 11:50:37,Weekday,0,Q3,2025-Jul
