index,temp_key,humidity_key,windspeed_key,season_key,weather_key,hour_key,datekey,demand,data_extract_ts
12860,38,52,3,3,1,0,20240625,68,2025-11-18 11:50:37
12861,35,56,7,3,1,1,20240625,31,2025-11-18 11:50:37
12862,35,57,7,3,1,2,20240625,14,2025-11-18 11:50:37
12863,34,28,3,3,1,3,20240625,5,2025-11-18 11:50:37
12864,31,84,3,3,1,4,20240625,4,2025-11-18 11:50:37
12865,31,33,9,3,1,5,20240625,43,2025-11-18 11:50:37
12866,32,84,9,3,1,6,20240625,158,2025-11-18 11:50:37
12867,31,33,7,3,1,7,20240625,485,2025-11-18 11:50:37
12868,31,28,6,3,1,8,20240625,608,2025-11-18 11:50:37
12869,35,56,6,3,1,9,20240625,268,2025-11-18 11:50:37
12870,37,29,9,3,1,10,20240625,184,2025-11-18 11:50:37
12871,41,22,10,3,1,11,20240625,181,2025-11-18 11:50:37
12872,37,50,5,3,2,12,20240625,270,2025-11-18 11:50:37
12873,38,34,5,3,1,13,20240625,260,2025-11-18 11:50:37
12874,39,22,3,3,1,14,20240625,251,2025-11-18 11:50:37
12875,39,42,18,3,1,15,20240625,233,2025-11-18 11:50:37
12876,41,62,14,3,1,16,20240625,414,2025-11-18 11:50:37
12877,41,64,18,3,1,17,20240625,833,2025-11-18 11:50:37
12878,37,58,11,3,1,18,20240625,791,2025-11-18 11:50:37
12879,36,58,18,3,1,19,20240625,582,2025-11-18 11:50:37
12880,38,25,11,3,1,20,20240625,475,2025-11-18 11:50:37
12881,34,25,10,3,1,21,20240625,331,2025-11-18 11:50:37
12882,31,45,14,3,1,22,20240625,187,2025-11-18 11:50:37
12883,32,40,10,3,1,23,20240625,103,2025-11-18 11:50:37
12884,33,40,10,3,1,0,20240626,37,2025-11-18 11:50:37
12885,27,24,14,3,1,1,20240626,30,2025-11-18 11:50:37
12886,25,22,4,3,1,2,20240626,9,2025-11-18 11:50:37
12887,29,50,4,3,1,3,20240626,9,2025-11-18 11:50:37
12888,29,50,5,3,1,4,20240626,10,2025-11-18 11:50:37
12889,24,38,14,3,1,5,20240626,39,2025-11-18 11:50:37
12890,24,36,5,3,1,6,20240626,188,2025-11-18 11:50:37
12891,24,36,12,3,1,7,20240626,552,2025-11-18 11:50:37
12892,25,37,10,3,1,8,20240626,656,2025-11-18 11:50:37
12893,26,16,13,3,1,9,20240626,328,2025-11-18 11:50:37
12894,33,49,12,3,1,10,20240626,190,2025-11-18 11:50:37
12895,32,43,13,3,1,11,20240626,235,2025-11-18 11:50:37
12896,31,47,11,3,1,12,20240626,308,2025-11-18 11:50:37
12897,35,25,18,3,1,13,20240626,306,2025-11-18 11:50:37
12898,35,25,18,3,1,14,20240626,267,2025-11-18 11:50:37
12899,38,41,18,3,1,15,20240626,317,2025-11-18 11:50:37
12900,38,61,16,3,1,16,20240626,416,2025-11-18 11:50:37
12901,38,41,13,3,1,17,20240626,900,2025-11-18 11:50:37
12902,38,41,12,3,1,18,20240626,824,2025-11-18 11:50:37
12903,38,41,7,3,1,19,20240626,612,2025-11-18 11:50:37
12904,35,25,4,3,1,20,20240626,505,2025-11-18 11:50:37
12905,34,47,6,3,1,21,20240626,328,2025-11-18 11:50:37
12906,31,47,3,3,1,22,20240626,245,2025-11-18 11:50:37
12907,33,49,8,3,1,23,20240626,131,2025-11-18 11:50:37
12908,33,49,6,3,1,0,20240627,54,2025-11-18 11:50:37
12909,27,22,9,3,1,1,20240627,23,2025-11-18 11:50:37
12910,25,37,8,3,1,2,20240627,14,2025-11-18 11:50:37
12911,26,16,2,3,1,3,20240627,8,2025-11-18 11:50:37
12912,27,23,3,3,1,4,20240627,11,2025-11-18 11:50:37
12913,27,22,4,3,1,5,20240627,36,2025-11-18 11:50:37
12914,26,16,4,3,1,6,20240627,200,2025-11-18 11:50:37
12915,27,22,12,3,1,7,20240627,527,2025-11-18 11:50:37
12916,33,22,10,3,1,8,20240627,687,2025-11-18 11:50:37
12917,31,49,12,3,1,9,20240627,282,2025-11-18 11:50:37
12918,35,39,3,3,1,10,20240627,172,2025-11-18 11:50:37
12919,36,25,10,3,1,11,20240627,209,2025-11-18 11:50:37
12920,37,45,5,3,1,12,20240627,322,2025-11-18 11:50:37
12921,41,58,10,3,1,13,20240627,321,2025-11-18 11:50:37
12922,41,64,12,3,1,14,20240627,270,2025-11-18 11:50:37
12923,41,61,18,3,1,15,20240627,249,2025-11-18 11:50:37
12924,40,64,11,3,1,16,20240627,392,2025-11-18 11:50:37
12925,40,64,14,3,1,17,20240627,843,2025-11-18 11:50:37
12926,41,58,10,3,1,18,20240627,804,2025-11-18 11:50:37
12927,39,45,10,3,1,19,20240627,643,2025-11-18 11:50:37
12928,37,62,6,3,1,20,20240627,445,2025-11-18 11:50:37
12929,36,24,8,3,1,21,20240627,367,2025-11-18 11:50:37
12930,38,18,2,3,1,22,20240627,297,2025-11-18 11:50:37
12931,34,20,8,3,1,23,20240627,159,2025-11-18 11:50:37
12932,31,21,15,3,1,0,20240628,54,2025-11-18 11:50:37
12933,31,48,1,3,1,1,20240628,25,2025-11-18 11:50:37
12934,31,21,2,3,1,2,20240628,13,2025-11-18 11:50:37
12935,31,21,2,3,1,3,20240628,7,2025-11-18 11:50:37
12936,33,54,15,3,1,4,20240628,11,2025-11-18 11:50:37
12937,33,15,2,3,1,5,20240628,47,2025-11-18 11:50:37
12938,33,15,2,3,1,6,20240628,193,2025-11-18 11:50:37
12939,33,54,15,3,1,7,20240628,508,2025-11-18 11:50:37
12940,31,21,8,3,1,8,20240628,617,2025-11-18 11:50:37
12941,35,48,9,3,1,9,20240628,351,2025-11-18 11:50:37
12942,36,38,6,3,1,10,20240628,184,2025-11-18 11:50:37
12943,41,62,6,3,1,11,20240628,211,2025-11-18 11:50:37
12944,45,61,4,3,1,12,20240628,276,2025-11-18 11:50:37
12945,42,61,7,3,1,13,20240628,236,2025-11-18 11:50:37
12946,42,60,10,3,1,14,20240628,254,2025-11-18 11:50:37
12947,42,60,10,3,1,15,20240628,219,2025-11-18 11:50:37
12948,43,65,6,3,1,16,20240628,387,2025-11-18 11:50:37
12949,43,66,6,3,1,17,20240628,705,2025-11-18 11:50:37
12950,42,60,7,3,1,18,20240628,697,2025-11-18 11:50:37
12951,45,25,5,3,1,19,20240628,571,2025-11-18 11:50:37
12952,40,47,6,3,1,20,20240628,470,2025-11-18 11:50:37
12953,37,29,6,3,1,21,20240628,398,2025-11-18 11:50:37
12954,37,36,9,3,1,22,20240628,274,2025-11-18 11:50:37
12955,36,38,8,3,1,23,20240628,171,2025-11-18 11:50:37
12956,36,38,8,3,1,0,20240629,114,2025-11-18 11:50:37
12957,36,34,9,3,1,1,20240629,42,2025-11-18 11:50:37
12958,38,53,6,3,1,2,20240629,18,2025-11-18 11:50:37
12959,38,53,6,3,1,3,20240629,8,2025-11-18 11:50:37
12960,35,56,9,3,1,4,20240629,10,2025-11-18 11:50:37
12961,35,54,15,3,1,5,20240629,45,2025-11-18 11:50:37
12962,35,54,9,3,2,6,20240629,163,2025-11-18 11:50:37
12963,35,54,15,3,1,7,20240629,380,2025-11-18 11:50:37
12964,36,29,15,3,2,8,20240629,624,2025-11-18 11:50:37
12965,37,29,9,3,1,9,20240629,300,2025-11-18 11:50:37
12966,44,18,5,3,1,10,20240629,171,2025-11-18 11:50:37
12967,44,17,4,3,2,11,20240629,188,2025-11-18 11:50:37
12968,46,23,3,3,2,12,20240629,226,2025-11-18 11:50:37
12969,47,42,6,3,1,13,20240629,239,2025-11-18 11:50:37
12970,48,43,7,3,1,14,20240629,233,2025-11-18 11:50:37
12971,48,43,1,3,1,15,20240629,230,2025-11-18 11:50:37
12972,48,43,1,3,1,16,20240629,351,2025-11-18 11:50:37
12973,49,47,6,3,1,17,20240629,539,2025-11-18 11:50:37
12974,48,62,1,3,1,18,20240629,464,2025-11-18 11:50:37
12975,44,20,6,3,1,19,20240629,363,2025-11-18 11:50:37
12976,46,17,3,3,1,20,20240629,308,2025-11-18 11:50:37
12977,42,46,6,3,2,21,20240629,236,2025-11-18 11:50:37
12978,40,31,6,3,3,22,20240629,163,2025-11-18 11:50:37
12979,40,31,6,3,3,23,20240629,48,2025-11-18 11:50:37
12980,32,86,9,3,3,0,20240630,69,2025-11-18 11:50:37
12981,32,86,7,3,3,1,20240630,58,2025-11-18 11:50:37
12982,32,86,1,3,2,2,20240630,61,2025-11-18 11:50:37
12983,32,86,1,3,2,3,20240630,23,2025-11-18 11:50:37
12984,33,11,1,3,2,4,20240630,18,2025-11-18 11:50:37
12985,32,86,9,3,1,5,20240630,10,2025-11-18 11:50:37
12986,32,86,9,3,1,6,20240630,42,2025-11-18 11:50:37
12987,32,86,9,3,1,7,20240630,92,2025-11-18 11:50:37
12988,32,86,9,3,1,8,20240630,194,2025-11-18 11:50:37
12989,32,86,9,3,1,9,20240630,275,2025-11-18 11:50:37
12990,43,25,3,3,1,10,20240630,404,2025-11-18 11:50:37
12991,43,25,3,3,1,11,20240630,452,2025-11-18 11:50:37
12992,43,25,3,3,1,12,20240630,471,2025-11-18 11:50:37
12993,43,25,3,3,1,13,20240630,428,2025-11-18 11:50:37
12994,43,25,3,3,1,14,20240630,409,2025-11-18 11:50:37
12995,43,25,3,3,1,15,20240630,404,2025-11-18 11:50:37
12996,44,45,9,3,1,16,20240630,373,2025-11-18 11:50:37
12997,43,26,8,3,1,17,20240630,362,2025-11-18 11:50:37
12998,43,24,1,3,1,18,20240630,339,2025-11-18 11:50:37
12999,45,19,3,3,1,19,20240630,374,2025-11-18 11:50:37
13000,40,36,9,3,1,20,20240630,292,2025-11-18 11:50:37
13001,40,36,9,3,1,21,20240630,213,2025-11-18 11:50:37
13002,39,52,9,3,1,22,20240630,172,2025-11-18 11:50:37
13003,39,52,2,3,1,23,20240630,152,2025-11-18 11:50:37
13004,37,14,1,3,1,0,20240701,149,2025-11-18 11:50:37
13005,36,57,8,3,1,1,20240701,93,2025-11-18 11:50:37
13006,38,33,2,3,1,2,20240701,90,2025-11-18 11:50:37
13007,38,85,8,3,1,3,20240701,33,2025-11-18 11:50:37
13008,35,87,6,3,1,4,20240701,4,2025-11-18 11:50:37
13009,34,87,15,3,1,5,20240701,10,2025-11-18 11:50:37
13010,35,87,2,3,1,6,20240701,27,2025-11-18 11:50:37
13011,36,57,1,3,1,7,20240701,50,2025-11-18 11:50:37
13012,39,52,15,3,1,8,20240701,142,2025-11-18 11:50:37
13013,40,35,1,3,1,9,20240701,219,2025-11-18 11:50:37
13014,42,19,5,3,1,10,20240701,366,2025-11-18 11:50:37
13015,43,18,7,3,1,11,20240701,377,2025-11-18 11:50:37
13016,44,39,7,3,1,12,20240701,433,2025-11-18 11:50:37
13017,46,40,3,3,1,13,20240701,420,2025-11-18 11:50:37
13018,46,40,3,3,1,14,20240701,444,2025-11-18 11:50:37
13019,44,39,4,3,1,15,20240701,345,2025-11-18 11:50:37
13020,46,40,5,3,1,16,20240701,313,2025-11-18 11:50:37
13021,46,61,5,3,1,17,20240701,413,2025-11-18 11:50:37
13022,43,26,12,3,1,18,20240701,370,2025-11-18 11:50:37
13023,45,18,8,3,1,19,20240701,382,2025-11-18 11:50:37
13024,45,18,8,3,1,20,20240701,332,2025-11-18 11:50:37
13025,45,18,8,3,1,21,20240701,258,2025-11-18 11:50:37
13026,40,22,8,3,1,22,20240701,151,2025-11-18 11:50:37
13027,39,36,9,3,3,23,20240701,110,2025-11-18 11:50:37
13028,37,53,7,3,2,0,20240702,43,2025-11-18 11:50:37
13029,37,53,6,3,2,1,20240702,17,2025-11-18 11:50:37
13030,36,34,3,3,2,2,20240702,15,2025-11-18 11:50:37
13031,38,48,13,3,2,3,20240702,5,2025-11-18 11:50:37
13032,38,48,5,3,2,4,20240702,12,2025-11-18 11:50:37
13033,38,34,1,3,2,5,20240702,40,2025-11-18 11:50:37
13034,35,53,15,3,1,6,20240702,136,2025-11-18 11:50:37
13035,36,34,15,3,1,7,20240702,398,2025-11-18 11:50:37
13036,37,36,6,3,1,8,20240702,568,2025-11-18 11:50:37
13037,39,16,3,3,1,9,20240702,295,2025-11-18 11:50:37
13038,41,22,3,3,1,10,20240702,174,2025-11-18 11:50:37
13039,45,41,5,3,1,11,20240702,201,2025-11-18 11:50:37
13040,45,26,6,3,1,12,20240702,257,2025-11-18 11:50:37
13041,42,47,7,3,1,13,20240702,236,2025-11-18 11:50:37
13042,42,47,7,3,1,14,20240702,230,2025-11-18 11:50:37
13043,45,43,6,3,1,15,20240702,234,2025-11-18 11:50:37
13044,45,43,4,3,1,16,20240702,365,2025-11-18 11:50:37
13045,45,26,8,3,1,17,20240702,747,2025-11-18 11:50:37
13046,45,26,9,3,1,18,20240702,730,2025-11-18 11:50:37
13047,39,22,8,3,1,19,20240702,581,2025-11-18 11:50:37
13048,39,22,8,3,1,20,20240702,395,2025-11-18 11:50:37
13049,37,50,8,3,1,21,20240702,258,2025-11-18 11:50:37
13050,36,34,9,3,1,22,20240702,188,2025-11-18 11:50:37
13051,36,34,15,3,1,23,20240702,102,2025-11-18 11:50:37
13052,38,48,1,3,1,0,20240703,53,2025-11-18 11:50:37
13053,38,53,1,3,1,1,20240703,14,2025-11-18 11:50:37
13054,38,53,1,3,1,2,20240703,10,2025-11-18 11:50:37
13055,35,56,8,3,1,3,20240703,2,2025-11-18 11:50:37
13056,34,56,15,3,1,4,20240703,6,2025-11-18 11:50:37
13057,35,54,1,3,1,5,20240703,35,2025-11-18 11:50:37
13058,35,56,8,3,1,6,20240703,154,2025-11-18 11:50:37
13059,36,53,1,3,1,7,20240703,483,2025-11-18 11:50:37
13060,36,52,2,3,1,8,20240703,646,2025-11-18 11:50:37
13061,41,37,9,3,1,9,20240703,272,2025-11-18 11:50:37
13062,40,22,7,3,1,10,20240703,209,2025-11-18 11:50:37
13063,42,47,6,3,1,11,20240703,217,2025-11-18 11:50:37
13064,43,41,6,3,1,12,20240703,272,2025-11-18 11:50:37
13065,44,60,8,3,1,13,20240703,283,2025-11-18 11:50:37
13066,44,60,6,3,1,14,20240703,310,2025-11-18 11:50:37
13067,44,64,1,3,2,15,20240703,401,2025-11-18 11:50:37
13068,44,64,6,3,2,16,20240703,527,2025-11-18 11:50:37
13069,42,25,9,3,2,17,20240703,722,2025-11-18 11:50:37
13070,42,25,1,3,2,18,20240703,627,2025-11-18 11:50:37
13071,45,43,8,3,2,19,20240703,497,2025-11-18 11:50:37
13072,37,29,16,3,3,20,20240703,376,2025-11-18 11:50:37
13073,35,57,4,3,2,21,20240703,196,2025-11-18 11:50:37
13074,34,87,6,3,1,22,20240703,177,2025-11-18 11:50:37
13075,31,83,1,3,1,23,20240703,171,2025-11-18 11:50:37
13076,34,87,2,3,1,0,20240704,159,2025-11-18 11:50:37
13077,34,33,1,3,1,1,20240704,123,2025-11-18 11:50:37
13078,31,83,8,3,1,2,20240704,93,2025-11-18 11:50:37
13079,34,33,6,3,1,3,20240704,32,2025-11-18 11:50:37
13080,34,28,3,3,1,4,20240704,16,2025-11-18 11:50:37
13081,31,28,1,3,1,5,20240704,19,2025-11-18 11:50:37
13082,31,28,1,3,1,6,20240704,32,2025-11-18 11:50:37
13083,34,56,1,3,1,7,20240704,72,2025-11-18 11:50:37
13084,35,54,15,3,1,8,20240704,153,2025-11-18 11:50:37
13085,37,36,1,3,1,9,20240704,293,2025-11-18 11:50:37
13086,41,16,1,3,1,10,20240704,447,2025-11-18 11:50:37
13087,40,16,8,3,1,11,20240704,485,2025-11-18 11:50:37
13088,42,49,7,3,1,12,20240704,494,2025-11-18 11:50:37
13089,44,24,1,3,1,13,20240704,499,2025-11-18 11:50:37
13090,44,39,9,3,1,14,20240704,547,2025-11-18 11:50:37
13091,46,24,5,3,1,15,20240704,454,2025-11-18 11:50:37
13092,46,24,3,3,1,16,20240704,389,2025-11-18 11:50:37
13093,46,24,5,3,1,17,20240704,414,2025-11-18 11:50:37
13094,44,17,6,3,1,18,20240704,430,2025-11-18 11:50:37
13095,42,20,7,3,1,19,20240704,432,2025-11-18 11:50:37
13096,42,20,7,3,1,20,20240704,551,2025-11-18 11:50:37
13097,45,46,8,3,1,21,20240704,584,2025-11-18 11:50:37
13098,40,35,7,3,1,22,20240704,502,2025-11-18 11:50:37
13099,39,22,2,3,2,23,20240704,183,2025-11-18 11:50:37
13100,36,34,15,3,1,0,20240705,88,2025-11-18 11:50:37
13101,36,34,4,3,1,1,20240705,30,2025-11-18 11:50:37
13102,36,34,1,3,1,2,20240705,18,2025-11-18 11:50:37
13103,38,48,6,3,1,3,20240705,7,2025-11-18 11:50:37
13104,38,53,1,3,1,4,20240705,7,2025-11-18 11:50:37
13105,38,52,1,3,1,5,20240705,29,2025-11-18 11:50:37
13106,38,53,1,3,1,6,20240705,133,2025-11-18 11:50:37
13107,37,29,1,3,1,7,20240705,343,2025-11-18 11:50:37
13108,41,37,8,3,1,8,20240705,550,2025-11-18 11:50:37
13109,45,37,5,3,1,9,20240705,293,2025-11-18 11:50:37
13110,42,19,12,3,1,10,20240705,186,2025-11-18 11:50:37
13111,44,24,5,3,1,11,20240705,244,2025-11-18 11:50:37
13112,44,24,12,3,1,12,20240705,276,2025-11-18 11:50:37
13113,46,40,7,3,1,13,20240705,310,2025-11-18 11:50:37
13114,46,40,10,3,1,14,20240705,241,2025-11-18 11:50:37
13115,46,40,12,3,1,15,20240705,254,2025-11-18 11:50:37
13116,46,40,3,3,1,16,20240705,433,2025-11-18 11:50:37
13117,46,24,9,3,1,17,20240705,689,2025-11-18 11:50:37
13118,44,18,10,3,2,18,20240705,607,2025-11-18 11:50:37
13119,43,18,3,3,2,19,20240705,503,2025-11-18 11:50:37
13120,42,49,7,3,2,20,20240705,321,2025-11-18 11:50:37
13121,45,20,6,3,1,21,20240705,323,2025-11-18 11:50:37
13122,40,30,8,3,1,22,20240705,225,2025-11-18 11:50:37
13123,41,29,9,3,1,23,20240705,131,2025-11-18 11:50:37
13124,39,52,8,3,1,0,20240706,102,2025-11-18 11:50:37
13125,39,29,7,3,1,1,20240706,29,2025-11-18 11:50:37
13126,37,52,8,3,1,2,20240706,17,2025-11-18 11:50:37
13127,36,57,6,3,2,3,20240706,7,2025-11-18 11:50:37
13128,36,14,7,3,1,4,20240706,6,2025-11-18 11:50:37
13129,36,14,6,3,1,5,20240706,35,2025-11-18 11:50:37
13130,36,14,6,3,1,6,20240706,131,2025-11-18 11:50:37
13131,39,16,8,3,1,7,20240706,353,2025-11-18 11:50:37
13132,41,49,9,3,1,8,20240706,585,2025-11-18 11:50:37
13133,40,43,8,3,1,9,20240706,304,2025-11-18 11:50:37
13134,42,25,1,3,1,10,20240706,210,2025-11-18 11:50:37
13135,45,26,2,3,1,11,20240706,233,2025-11-18 11:50:37
13136,43,41,15,3,1,12,20240706,331,2025-11-18 11:50:37
13137,44,58,15,3,1,13,20240706,293,2025-11-18 11:50:37
13138,44,62,9,3,1,14,20240706,275,2025-11-18 11:50:37
13139,46,45,6,3,1,15,20240706,285,2025-11-18 11:50:37
13140,46,45,15,3,1,16,20240706,369,2025-11-18 11:50:37
13141,46,45,1,3,1,17,20240706,576,2025-11-18 11:50:37
13142,44,40,3,3,1,18,20240706,560,2025-11-18 11:50:37
13143,43,24,7,3,1,19,20240706,418,2025-11-18 11:50:37
13144,42,18,15,3,1,20,20240706,336,2025-11-18 11:50:37
13145,40,36,8,3,1,21,20240706,300,2025-11-18 11:50:37
13146,41,29,6,3,1,22,20240706,288,2025-11-18 11:50:37
13147,41,31,15,3,1,23,20240706,164,2025-11-18 11:50:37
13148,39,14,8,3,1,0,20240707,150,2025-11-18 11:50:37
13149,37,57,9,3,1,1,20240707,71,2025-11-18 11:50:37
13150,37,7,9,3,1,2,20240707,58,2025-11-18 11:50:37
13151,36,33,8,3,1,3,20240707,31,2025-11-18 11:50:37
13152,36,33,9,3,1,4,20240707,16,2025-11-18 11:50:37
13153,36,33,6,3,1,5,20240707,14,2025-11-18 11:50:37
13154,36,33,15,3,1,6,20240707,31,2025-11-18 11:50:37
13155,39,14,15,3,1,7,20240707,71,2025-11-18 11:50:37
13156,40,31,6,3,1,8,20240707,152,2025-11-18 11:50:37
13157,45,30,9,3,1,9,20240707,256,2025-11-18 11:50:37
13158,46,39,7,3,1,10,20240707,325,2025-11-18 11:50:37
13159,47,42,6,3,1,11,20240707,367,2025-11-18 11:50:37
13160,48,62,12,3,1,12,20240707,342,2025-11-18 11:50:37
13161,48,62,3,3,2,13,20240707,360,2025-11-18 11:50:37
13162,48,25,8,3,2,14,20240707,308,2025-11-18 11:50:37
13163,48,61,1,3,1,15,20240707,306,2025-11-18 11:50:37
13164,50,67,9,3,1,16,20240707,294,2025-11-18 11:50:37
13165,48,61,8,3,1,17,20240707,279,2025-11-18 11:50:37
13166,47,45,2,3,1,18,20240707,277,2025-11-18 11:50:37
13167,46,40,8,3,1,19,20240707,287,2025-11-18 11:50:37
13168,44,39,9,3,1,20,20240707,276,2025-11-18 11:50:37
13169,43,39,6,3,1,21,20240707,201,2025-11-18 11:50:37
13170,45,30,6,3,1,22,20240707,220,2025-11-18 11:50:37
13171,45,35,9,3,1,23,20240707,148,2025-11-18 11:50:37
13172,40,35,8,3,1,0,20240708,147,2025-11-18 11:50:37
13173,40,35,15,3,1,1,20240708,124,2025-11-18 11:50:37
13174,40,36,15,3,1,2,20240708,70,2025-11-18 11:50:37
13175,41,30,15,3,1,3,20240708,35,2025-11-18 11:50:37
13176,39,14,15,3,1,4,20240708,13,2025-11-18 11:50:37
13177,39,52,1,3,1,5,20240708,6,2025-11-18 11:50:37
13178,39,57,8,3,1,6,20240708,21,2025-11-18 11:50:37
13179,41,14,1,3,1,7,20240708,52,2025-11-18 11:50:37
13180,45,46,8,3,1,8,20240708,130,2025-11-18 11:50:37
13181,42,21,15,3,1,9,20240708,242,2025-11-18 11:50:37
13182,44,50,1,3,1,10,20240708,319,2025-11-18 11:50:37
13183,46,17,5,3,1,11,20240708,389,2025-11-18 11:50:37
13184,46,17,6,3,1,12,20240708,376,2025-11-18 11:50:37
13185,47,42,3,3,1,13,20240708,337,2025-11-18 11:50:37
13186,48,43,9,3,1,14,20240708,312,2025-11-18 11:50:37
13187,46,17,4,3,3,15,20240708,298,2025-11-18 11:50:37
13188,41,14,7,3,2,16,20240708,291,2025-11-18 11:50:37
13189,39,30,1,3,1,17,20240708,270,2025-11-18 11:50:37
13190,39,52,15,3,1,18,20240708,253,2025-11-18 11:50:37
13191,39,52,9,3,1,19,20240708,250,2025-11-18 11:50:37
13192,37,57,2,3,1,20,20240708,285,2025-11-18 11:50:37
13193,37,57,8,3,1,21,20240708,207,2025-11-18 11:50:37
13194,36,57,2,3,3,22,20240708,122,2025-11-18 11:50:37
13195,34,83,2,3,3,23,20240708,123,2025-11-18 11:50:37
13196,34,86,2,3,2,0,20240709,39,2025-11-18 11:50:37
13197,35,86,15,3,3,1,20240709,18,2025-11-18 11:50:37
13198,35,86,6,3,3,2,20240709,5,2025-11-18 11:50:37
13199,35,86,6,3,3,3,20240709,5,2025-11-18 11:50:37
13200,31,86,14,3,3,4,20240709,2,2025-11-18 11:50:37
13201,31,83,7,3,2,5,20240709,28,2025-11-18 11:50:37
13202,32,86,3,3,3,6,20240709,92,2025-11-18 11:50:37
13203,31,83,7,3,3,7,20240709,230,2025-11-18 11:50:37
13204,31,83,9,3,2,8,20240709,455,2025-11-18 11:50:37
13205,31,83,9,3,2,9,20240709,363,2025-11-18 11:50:37
13206,31,83,6,3,2,10,20240709,175,2025-11-18 11:50:37
13207,38,52,8,3,2,11,20240709,216,2025-11-18 11:50:37
13208,36,53,8,3,2,12,20240709,266,2025-11-18 11:50:37
13209,37,29,3,3,2,13,20240709,255,2025-11-18 11:50:37
13210,36,29,3,3,2,14,20240709,242,2025-11-18 11:50:37
13211,37,50,7,3,2,15,20240709,280,2025-11-18 11:50:37
13212,39,23,4,3,1,16,20240709,413,2025-11-18 11:50:37
13213,39,23,9,3,1,17,20240709,849,2025-11-18 11:50:37
13214,37,38,8,3,1,18,20240709,872,2025-11-18 11:50:37
13215,36,29,9,3,1,19,20240709,631,2025-11-18 11:50:37
13216,36,29,15,3,2,20,20240709,447,2025-11-18 11:50:37
13217,36,29,2,3,2,21,20240709,331,2025-11-18 11:50:37
13218,38,53,15,3,2,22,20240709,224,2025-11-18 11:50:37
13219,35,56,15,3,2,23,20240709,131,2025-11-18 11:50:37
13220,35,57,2,3,1,0,20240710,69,2025-11-18 11:50:37
13221,35,33,8,3,1,1,20240710,15,2025-11-18 11:50:37
13222,35,33,8,3,1,2,20240710,16,2025-11-18 11:50:37
13223,34,87,1,3,1,3,20240710,3,2025-11-18 11:50:37
13224,34,87,8,3,1,4,20240710,4,2025-11-18 11:50:37
13225,31,83,8,3,1,5,20240710,42,2025-11-18 11:50:37
13226,34,87,15,3,2,6,20240710,187,2025-11-18 11:50:37
13227,35,33,15,3,2,7,20240710,520,2025-11-18 11:50:37
13228,38,33,8,3,1,8,20240710,649,2025-11-18 11:50:37
13229,36,14,8,3,1,9,20240710,331,2025-11-18 11:50:37
13230,37,52,6,3,1,10,20240710,190,2025-11-18 11:50:37
13231,41,16,6,3,1,11,20240710,249,2025-11-18 11:50:37
13232,41,49,8,3,1,12,20240710,272,2025-11-18 11:50:37
13233,40,42,6,3,1,13,20240710,280,2025-11-18 11:50:37
13234,40,42,9,3,1,14,20240710,242,2025-11-18 11:50:37
13235,41,49,7,3,1,15,20240710,265,2025-11-18 11:50:37
13236,41,22,7,3,1,16,20240710,435,2025-11-18 11:50:37
13237,39,37,6,3,1,17,20240710,872,2025-11-18 11:50:37
13238,35,33,7,3,3,18,20240710,819,2025-11-18 11:50:37
13239,35,33,7,3,3,19,20240710,414,2025-11-18 11:50:37
13240,32,83,7,3,3,20,20240710,84,2025-11-18 11:50:37
13241,32,86,15,3,3,21,20240710,90,2025-11-18 11:50:37
13242,32,83,8,3,2,22,20240710,139,2025-11-18 11:50:37
13243,32,86,15,3,2,23,20240710,103,2025-11-18 11:50:37
13244,31,83,8,3,2,0,20240711,44,2025-11-18 11:50:37
13245,32,86,1,3,1,1,20240711,14,2025-11-18 11:50:37
13246,32,86,1,3,1,2,20240711,5,2025-11-18 11:50:37
13247,32,86,8,3,1,3,20240711,5,2025-11-18 11:50:37
13248,32,86,8,3,1,4,20240711,7,2025-11-18 11:50:37
13249,32,86,1,3,1,5,20240711,41,2025-11-18 11:50:37
13250,32,86,8,3,1,6,20240711,185,2025-11-18 11:50:37
13251,31,83,15,3,2,7,20240711,497,2025-11-18 11:50:37
13252,34,87,9,3,2,8,20240711,674,2025-11-18 11:50:37
13253,35,33,8,3,2,9,20240711,328,2025-11-18 11:50:37
13254,38,52,8,3,2,10,20240711,195,2025-11-18 11:50:37
13255,37,53,8,3,2,11,20240711,229,2025-11-18 11:50:37
13256,39,22,1,3,2,12,20240711,292,2025-11-18 11:50:37
13257,41,17,9,3,2,13,20240711,273,2025-11-18 11:50:37
13258,41,49,7,3,1,14,20240711,241,2025-11-18 11:50:37
13259,41,49,3,3,1,15,20240711,276,2025-11-18 11:50:37
13260,41,42,6,3,1,16,20240711,411,2025-11-18 11:50:37
13261,41,62,7,3,1,17,20240711,830,2025-11-18 11:50:37
13262,39,42,3,3,1,18,20240711,814,2025-11-18 11:50:37
13263,36,38,7,3,1,19,20240711,633,2025-11-18 11:50:37
13264,36,34,9,3,1,20,20240711,483,2025-11-18 11:50:37
13265,38,53,7,3,1,21,20240711,391,2025-11-18 11:50:37
13266,38,53,3,3,1,22,20240711,244,2025-11-18 11:50:37
13267,35,53,3,3,2,23,20240711,152,2025-11-18 11:50:37
13268,34,54,1,3,2,0,20240712,56,2025-11-18 11:50:37
13269,31,54,1,3,2,1,20240712,21,2025-11-18 11:50:37
