index,date,season,year,month,hour,holiday,weekday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,demand,data_extract_ts
13446,19/07/2024,3,1,7,10,0,4,1,1,0.76,0.7121,0.58,0.194,41,157,198,2025-11-18 11:50:37
13447,19/07/2024,3,1,7,11,0,4,1,1,0.8,0.7576,0.55,0.1045,54,162,216,2025-11-18 11:50:37
13448,19/07/2024,3,1,7,12,0,4,1,1,0.84,0.7879,0.49,0.2836,59,215,274,2025-11-18 11:50:37
13449,19/07/2024,3,1,7,13,0,4,1,1,0.84,0.7727,0.47,0.1343,74,180,254,2025-11-18 11:50:37
13450,19/07/2024,3,1,7,14,0,4,1,1,0.86,0.7879,0.44,0.0896,46,151,197,2025-11-18 11:50:37
13451,19/07/2024,3,1,7,15,0,4,1,1,0.84,0.7727,0.47,0.0896,66,226,292,2025-11-18 11:50:37
13452,19/07/2024,3,1,7,16,0,4,1,1,0.84,0.7727,0.47,0.0896,70,288,358,2025-11-18 11:50:37
13453,19/07/2024,3,1,7,17,0,4,1,1,0.86,0.7879,0.41,0.0,93,678,771,2025-11-18 11:50:37
13454,19/07/2024,3,1,7,18,0,4,1,1,0.86,0.7879,0.41,0.194,93,684,777,2025-11-18 11:50:37
13455,19/07/2024,3,1,7,19,0,4,1,1,0.84,0.7576,0.44,0.2537,53,480,533,2025-11-18 11:50:37
13456,19/07/2024,3,1,7,20,0,4,1,1,0.82,0.7727,0.49,0.1642,65,440,505,2025-11-18 11:50:37
13457,19/07/2024,3,1,7,21,0,4,1,3,0.66,0.5909,0.89,0.2537,38,294,332,2025-11-18 11:50:37
13458,19/07/2024,3,1,7,22,0,4,1,3,0.66,0.5909,0.89,0.2537,6,62,68,2025-11-18 11:50:37
13459,19/07/2024,3,1,7,23,0,4,1,3,0.66,0.5909,0.89,0.2239,3,62,65,2025-11-18 11:50:37
13460,20/07/2024,3,1,7,0,0,5,1,3,0.66,0.5909,0.89,0.0896,2,32,34,2025-11-18 11:50:37
13461,20/07/2024,3,1,7,1,0,5,1,1,0.66,0.5909,0.89,0.1343,2,9,11,2025-11-18 11:50:37
13462,20/07/2024,3,1,7,2,0,5,1,2,0.66,0.5909,0.89,0.0896,5,14,19,2025-11-18 11:50:37
13463,20/07/2024,3,1,7,3,0,5,1,2,0.66,0.5909,0.89,0.1045,7,29,36,2025-11-18 11:50:37
13464,20/07/2024,3,1,7,4,0,5,1,2,0.66,0.5909,0.89,0.1642,3,6,9,2025-11-18 11:50:37
13465,20/07/2024,3,1,7,5,0,5,1,2,0.66,0.5909,0.89,0.1343,2,40,42,2025-11-18 11:50:37
13466,20/07/2024,3,1,7,6,0,5,1,2,0.66,0.5909,0.89,0.1642,3,123,126,2025-11-18 11:50:37
13467,20/07/2024,3,1,7,7,0,5,1,2,0.66,0.5909,0.89,0.194,14,346,360,2025-11-18 11:50:37
13468,20/07/2024,3,1,7,8,0,5,1,2,0.68,0.6364,0.83,0.1642,39,652,691,2025-11-18 11:50:37
13469,20/07/2024,3,1,7,9,0,5,1,2,0.7,0.6667,0.79,0.1343,45,328,373,2025-11-18 11:50:37
13470,20/07/2024,3,1,7,10,0,5,1,2,0.7,0.6667,0.79,0.1642,51,182,233,2025-11-18 11:50:37
13471,20/07/2024,3,1,7,11,0,5,1,3,0.72,0.697,0.74,0.194,51,161,212,2025-11-18 11:50:37
13472,20/07/2024,3,1,7,12,0,5,1,3,0.68,0.6364,0.83,0.1642,41,233,274,2025-11-18 11:50:37
13473,20/07/2024,3,1,7,13,0,5,1,3,0.68,0.6364,0.83,0.1045,20,136,156,2025-11-18 11:50:37
13474,20/07/2024,3,1,7,14,0,5,1,3,0.7,0.6667,0.84,0.1642,53,176,229,2025-11-18 11:50:37
13475,20/07/2024,3,1,7,15,0,5,1,2,0.7,0.6667,0.84,0.2985,47,169,216,2025-11-18 11:50:37
13476,20/07/2024,3,1,7,16,0,5,1,2,0.68,0.6364,0.83,0.3284,70,366,436,2025-11-18 11:50:37
13477,20/07/2024,3,1,7,17,0,5,1,2,0.66,0.5909,0.89,0.4179,95,620,715,2025-11-18 11:50:37
13478,20/07/2024,3,1,7,18,0,5,1,2,0.66,0.6061,0.78,0.3284,73,549,622,2025-11-18 11:50:37
13479,20/07/2024,3,1,7,19,0,5,1,2,0.64,0.5758,0.83,0.2836,44,358,402,2025-11-18 11:50:37
13480,20/07/2024,3,1,7,20,0,5,1,3,0.64,0.5758,0.83,0.3881,35,216,251,2025-11-18 11:50:37
13481,20/07/2024,3,1,7,21,0,5,1,3,0.62,0.5758,0.83,0.3284,14,108,122,2025-11-18 11:50:37
13482,20/07/2024,3,1,7,22,0,5,1,2,0.62,0.5758,0.83,0.194,13,122,135,2025-11-18 11:50:37
13483,20/07/2024,3,1,7,23,0,5,1,2,0.62,0.5758,0.83,0.2836,18,148,166,2025-11-18 11:50:37
13484,21/07/2024,3,1,7,0,0,6,0,3,0.62,0.5758,0.83,0.2836,11,92,103,2025-11-18 11:50:37
13485,21/07/2024,3,1,7,1,0,6,0,2,0.62,0.5758,0.83,0.2537,10,62,72,2025-11-18 11:50:37
13486,21/07/2024,3,1,7,2,0,6,0,3,0.6,0.5455,0.88,0.2836,5,55,60,2025-11-18 11:50:37
13487,21/07/2024,3,1,7,3,0,6,0,3,0.6,0.5455,0.88,0.2537,7,18,25,2025-11-18 11:50:37
13488,21/07/2024,3,1,7,4,0,6,0,3,0.58,0.5455,0.88,0.2836,11,5,16,2025-11-18 11:50:37
13489,21/07/2024,3,1,7,5,0,6,0,3,0.58,0.5455,0.88,0.2537,7,10,17,2025-11-18 11:50:37
13490,21/07/2024,3,1,7,6,0,6,0,3,0.58,0.5455,0.88,0.2537,3,12,15,2025-11-18 11:50:37
13491,21/07/2024,3,1,7,7,0,6,0,2,0.58,0.5455,0.88,0.2537,8,29,37,2025-11-18 11:50:37
13492,21/07/2024,3,1,7,8,0,6,0,2,0.58,0.5455,0.83,0.2537,18,94,112,2025-11-18 11:50:37
13493,21/07/2024,3,1,7,9,0,6,0,2,0.58,0.5455,0.83,0.194,32,175,207,2025-11-18 11:50:37
13494,21/07/2024,3,1,7,10,0,6,0,3,0.58,0.5455,0.88,0.2537,49,219,268,2025-11-18 11:50:37
13495,21/07/2024,3,1,7,11,0,6,0,2,0.6,0.5606,0.83,0.2537,80,225,305,2025-11-18 11:50:37
13496,21/07/2024,3,1,7,12,0,6,0,3,0.6,0.5606,0.83,0.2239,156,301,457,2025-11-18 11:50:37
13497,21/07/2024,3,1,7,13,0,6,0,3,0.6,0.5606,0.83,0.1642,106,248,354,2025-11-18 11:50:37
13498,21/07/2024,3,1,7,14,0,6,0,2,0.6,0.5455,0.88,0.2537,121,222,343,2025-11-18 11:50:37
13499,21/07/2024,3,1,7,15,0,6,0,3,0.6,0.5455,0.88,0.2537,148,232,380,2025-11-18 11:50:37
13500,21/07/2024,3,1,7,16,0,6,0,3,0.6,0.5455,0.88,0.194,130,196,326,2025-11-18 11:50:37
13501,21/07/2024,3,1,7,17,0,6,0,3,0.6,0.5455,0.88,0.1642,92,149,241,2025-11-18 11:50:37
13502,21/07/2024,3,1,7,18,0,6,0,2,0.6,0.5455,0.88,0.194,51,126,177,2025-11-18 11:50:37
13503,21/07/2024,3,1,7,19,0,6,0,2,0.6,0.5455,0.88,0.1642,67,171,238,2025-11-18 11:50:37
13504,21/07/2024,3,1,7,20,0,6,0,3,0.6,0.5455,0.88,0.1642,51,163,214,2025-11-18 11:50:37
13505,21/07/2024,3,1,7,21,0,6,0,2,0.6,0.5455,0.88,0.1642,29,134,163,2025-11-18 11:50:37
13506,21/07/2024,3,1,7,22,0,6,0,2,0.6,0.5455,0.88,0.1045,40,140,180,2025-11-18 11:50:37
13507,21/07/2024,3,1,7,23,0,6,0,2,0.6,0.5455,0.88,0.0,32,117,149,2025-11-18 11:50:37
13508,22/07/2024,3,1,7,0,0,0,0,2,0.6,0.5455,0.88,0.1045,17,96,113,2025-11-18 11:50:37
13509,22/07/2024,3,1,7,1,0,0,0,2,0.6,0.5455,0.88,0.1642,31,99,130,2025-11-18 11:50:37
13510,22/07/2024,3,1,7,2,0,0,0,2,0.6,0.5455,0.88,0.1045,32,90,122,2025-11-18 11:50:37
13511,22/07/2024,3,1,7,3,0,0,0,2,0.6,0.5455,0.88,0.1045,13,30,43,2025-11-18 11:50:37
13512,22/07/2024,3,1,7,4,0,0,0,1,0.6,0.5455,0.88,0.0,6,10,16,2025-11-18 11:50:37
13513,22/07/2024,3,1,7,5,0,0,0,1,0.6,0.5455,0.88,0.0,0,6,6,2025-11-18 11:50:37
13514,22/07/2024,3,1,7,6,0,0,0,2,0.62,0.5758,0.83,0.0896,5,14,19,2025-11-18 11:50:37
13515,22/07/2024,3,1,7,7,0,0,0,2,0.62,0.5758,0.83,0.0,13,25,38,2025-11-18 11:50:37
13516,22/07/2024,3,1,7,8,0,0,0,2,0.64,0.5909,0.78,0.0,31,122,153,2025-11-18 11:50:37
13517,22/07/2024,3,1,7,9,0,0,0,2,0.66,0.6212,0.69,0.0,79,179,258,2025-11-18 11:50:37
13518,22/07/2024,3,1,7,10,0,0,0,2,0.66,0.6212,0.74,0.0,114,265,379,2025-11-18 11:50:37
13519,22/07/2024,3,1,7,11,0,0,0,2,0.66,0.6212,0.74,0.0,191,314,505,2025-11-18 11:50:37
13520,22/07/2024,3,1,7,12,0,0,0,2,0.7,0.6515,0.7,0.1045,178,326,504,2025-11-18 11:50:37
13521,22/07/2024,3,1,7,13,0,0,0,2,0.7,0.6515,0.65,0.0896,238,388,626,2025-11-18 11:50:37
13522,22/07/2024,3,1,7,14,0,0,0,1,0.72,0.6818,0.66,0.1045,256,360,616,2025-11-18 11:50:37
13523,22/07/2024,3,1,7,15,0,0,0,1,0.72,0.6818,0.66,0.1045,254,370,624,2025-11-18 11:50:37
13524,22/07/2024,3,1,7,16,0,0,0,1,0.74,0.697,0.66,0.1045,245,383,628,2025-11-18 11:50:37
13525,22/07/2024,3,1,7,17,0,0,0,1,0.74,0.697,0.66,0.2239,188,368,556,2025-11-18 11:50:37
13526,22/07/2024,3,1,7,18,0,0,0,1,0.74,0.697,0.66,0.1642,173,342,515,2025-11-18 11:50:37
13527,22/07/2024,3,1,7,19,0,0,0,1,0.72,0.6818,0.7,0.1642,180,342,522,2025-11-18 11:50:37
13528,22/07/2024,3,1,7,20,0,0,0,1,0.7,0.6667,0.74,0.1642,124,254,378,2025-11-18 11:50:37
13529,22/07/2024,3,1,7,21,0,0,0,1,0.7,0.6667,0.79,0.1045,88,257,345,2025-11-18 11:50:37
13530,22/07/2024,3,1,7,22,0,0,0,1,0.7,0.6667,0.74,0.194,55,136,191,2025-11-18 11:50:37
13531,22/07/2024,3,1,7,23,0,0,0,1,0.68,0.6364,0.79,0.1642,33,90,123,2025-11-18 11:50:37
13532,23/07/2024,3,1,7,0,0,1,1,1,0.66,0.5909,0.89,0.0896,11,36,47,2025-11-18 11:50:37
13533,23/07/2024,3,1,7,1,0,1,1,1,0.66,0.5909,0.89,0.194,7,20,27,2025-11-18 11:50:37
13534,23/07/2024,3,1,7,2,0,1,1,2,0.66,0.5909,0.94,0.0896,3,14,17,2025-11-18 11:50:37
13535,23/07/2024,3,1,7,3,0,1,1,2,0.66,0.5909,0.94,0.0896,0,2,2,2025-11-18 11:50:37
13536,23/07/2024,3,1,7,4,0,1,1,2,0.66,0.5909,0.94,0.1343,0,8,8,2025-11-18 11:50:37
13537,23/07/2024,3,1,7,5,0,1,1,2,0.66,0.5909,0.94,0.1343,3,48,51,2025-11-18 11:50:37
13538,23/07/2024,3,1,7,6,0,1,1,2,0.68,0.6364,0.89,0.0896,9,148,157,2025-11-18 11:50:37
13539,23/07/2024,3,1,7,7,0,1,1,1,0.7,0.6667,0.84,0.1343,17,404,421,2025-11-18 11:50:37
13540,23/07/2024,3,1,7,8,0,1,1,1,0.72,0.697,0.79,0.1045,47,691,738,2025-11-18 11:50:37
13541,23/07/2024,3,1,7,9,0,1,1,2,0.74,0.7121,0.74,0.1343,57,288,345,2025-11-18 11:50:37
13542,23/07/2024,3,1,7,10,0,1,1,2,0.78,0.7424,0.62,0.0,63,137,200,2025-11-18 11:50:37
13543,23/07/2024,3,1,7,11,0,1,1,2,0.8,0.7424,0.52,0.1642,69,129,198,2025-11-18 11:50:37
13544,23/07/2024,3,1,7,12,0,1,1,2,0.8,0.7424,0.52,0.1642,109,205,314,2025-11-18 11:50:37
13545,23/07/2024,3,1,7,13,0,1,1,2,0.8,0.7424,0.52,0.1045,64,176,240,2025-11-18 11:50:37
13546,23/07/2024,3,1,7,14,0,1,1,2,0.78,0.7424,0.59,0.1642,82,189,271,2025-11-18 11:50:37
13547,23/07/2024,3,1,7,15,0,1,1,1,0.8,0.7576,0.55,0.194,76,205,281,2025-11-18 11:50:37
13548,23/07/2024,3,1,7,16,0,1,1,1,0.82,0.7727,0.52,0.1343,111,346,457,2025-11-18 11:50:37
13549,23/07/2024,3,1,7,17,0,1,1,1,0.82,0.7727,0.52,0.1343,87,760,847,2025-11-18 11:50:37
13550,23/07/2024,3,1,7,18,0,1,1,1,0.82,0.7576,0.46,0.1045,69,672,741,2025-11-18 11:50:37
13551,23/07/2024,3,1,7,19,0,1,1,1,0.8,0.7424,0.52,0.2537,94,488,582,2025-11-18 11:50:37
13552,23/07/2024,3,1,7,20,0,1,1,1,0.76,0.7121,0.62,0.1642,56,347,403,2025-11-18 11:50:37
13553,23/07/2024,3,1,7,21,0,1,1,1,0.76,0.7121,0.62,0.194,45,251,296,2025-11-18 11:50:37
13554,23/07/2024,3,1,7,22,0,1,1,1,0.74,0.6818,0.62,0.194,40,169,209,2025-11-18 11:50:37
13555,23/07/2024,3,1,7,23,0,1,1,1,0.72,0.6818,0.66,0.1642,16,98,114,2025-11-18 11:50:37
13556,24/07/2024,3,1,7,0,0,2,1,1,0.7,0.6667,0.74,0.1343,12,52,64,2025-11-18 11:50:37
13557,24/07/2024,3,1,7,1,0,2,1,1,0.68,0.6364,0.79,0.1642,7,10,17,2025-11-18 11:50:37
13558,24/07/2024,3,1,7,2,0,2,1,1,0.66,0.6061,0.83,0.1642,6,10,16,2025-11-18 11:50:37
13559,24/07/2024,3,1,7,3,0,2,1,1,0.66,0.6061,0.83,0.1642,1,5,6,2025-11-18 11:50:37
13560,24/07/2024,3,1,7,4,0,2,1,1,0.66,0.6061,0.83,0.0896,0,6,6,2025-11-18 11:50:37
13561,24/07/2024,3,1,7,5,0,2,1,1,0.66,0.6061,0.83,0.1045,5,45,50,2025-11-18 11:50:37
13562,24/07/2024,3,1,7,6,0,2,1,1,0.66,0.6061,0.83,0.1343,17,173,190,2025-11-18 11:50:37
13563,24/07/2024,3,1,7,7,0,2,1,1,0.7,0.6667,0.74,0.1642,24,492,516,2025-11-18 11:50:37
13564,24/07/2024,3,1,7,8,0,2,1,1,0.74,0.697,0.7,0.194,49,694,743,2025-11-18 11:50:37
13565,24/07/2024,3,1,7,9,0,2,1,1,0.84,0.803,0.53,0.0,40,299,339,2025-11-18 11:50:37
13566,24/07/2024,3,1,7,10,0,2,1,1,0.82,0.7879,0.56,0.2985,62,156,218,2025-11-18 11:50:37
13567,24/07/2024,3,1,7,11,0,2,1,2,0.84,0.803,0.53,0.3284,45,156,201,2025-11-18 11:50:37
13568,24/07/2024,3,1,7,12,0,2,1,2,0.82,0.7879,0.56,0.2239,60,169,229,2025-11-18 11:50:37
13569,24/07/2024,3,1,7,13,0,2,1,2,0.84,0.803,0.53,0.2985,73,200,273,2025-11-18 11:50:37
13570,24/07/2024,3,1,7,14,0,2,1,2,0.84,0.803,0.53,0.2239,48,196,244,2025-11-18 11:50:37
13571,24/07/2024,3,1,7,15,0,2,1,1,0.82,0.7727,0.49,0.2985,73,212,285,2025-11-18 11:50:37
13572,24/07/2024,3,1,7,16,0,2,1,1,0.8,0.7576,0.55,0.2985,86,369,455,2025-11-18 11:50:37
13573,24/07/2024,3,1,7,17,0,2,1,1,0.8,0.7424,0.52,0.3284,94,775,869,2025-11-18 11:50:37
13574,24/07/2024,3,1,7,18,0,2,1,1,0.76,0.7121,0.62,0.3284,110,767,877,2025-11-18 11:50:37
13575,24/07/2024,3,1,7,19,0,2,1,1,0.76,0.7121,0.62,0.1642,109,523,632,2025-11-18 11:50:37
13576,24/07/2024,3,1,7,20,0,2,1,1,0.74,0.697,0.66,0.1642,85,438,523,2025-11-18 11:50:37
13577,24/07/2024,3,1,7,21,0,2,1,1,0.74,0.697,0.66,0.2239,53,325,378,2025-11-18 11:50:37
13578,24/07/2024,3,1,7,22,0,2,1,1,0.74,0.697,0.66,0.2537,43,226,269,2025-11-18 11:50:37
13579,24/07/2024,3,1,7,23,0,2,1,1,0.74,0.6818,0.58,0.3284,38,154,192,2025-11-18 11:50:37
13580,25/07/2024,3,1,7,0,0,3,1,1,0.72,0.6667,0.58,0.2985,9,57,66,2025-11-18 11:50:37
13581,25/07/2024,3,1,7,1,0,3,1,1,0.7,0.6515,0.58,0.194,2,26,28,2025-11-18 11:50:37
13582,25/07/2024,3,1,7,2,0,3,1,1,0.68,0.6364,0.61,0.2239,1,11,12,2025-11-18 11:50:37
13583,25/07/2024,3,1,7,3,0,3,1,1,0.66,0.6212,0.65,0.2239,1,11,12,2025-11-18 11:50:37
13584,25/07/2024,3,1,7,4,0,3,1,1,0.64,0.6061,0.65,0.2239,0,4,4,2025-11-18 11:50:37
13585,25/07/2024,3,1,7,5,0,3,1,1,0.64,0.6061,0.65,0.1642,5,54,59,2025-11-18 11:50:37
13586,25/07/2024,3,1,7,6,0,3,1,1,0.64,0.6061,0.65,0.194,11,179,190,2025-11-18 11:50:37
13587,25/07/2024,3,1,7,7,0,3,1,1,0.66,0.6212,0.5,0.3284,34,473,507,2025-11-18 11:50:37
13588,25/07/2024,3,1,7,8,0,3,1,1,0.7,0.6364,0.42,0.2537,43,745,788,2025-11-18 11:50:37
13589,25/07/2024,3,1,7,9,0,3,1,1,0.72,0.6515,0.37,0.2985,65,277,342,2025-11-18 11:50:37
13590,25/07/2024,3,1,7,10,0,3,1,1,0.74,0.6515,0.37,0.0,68,163,231,2025-11-18 11:50:37
13591,25/07/2024,3,1,7,11,0,3,1,1,0.76,0.6667,0.33,0.0,79,202,281,2025-11-18 11:50:37
13592,25/07/2024,3,1,7,12,0,3,1,1,0.76,0.6667,0.33,0.0,77,233,310,2025-11-18 11:50:37
13593,25/07/2024,3,1,7,13,0,3,1,1,0.78,0.6818,0.31,0.1642,81,231,312,2025-11-18 11:50:37
13594,25/07/2024,3,1,7,14,0,3,1,1,0.8,0.697,0.29,0.1343,88,159,247,2025-11-18 11:50:37
13595,25/07/2024,3,1,7,15,0,3,1,1,0.78,0.6818,0.31,0.0896,94,223,317,2025-11-18 11:50:37
13596,25/07/2024,3,1,7,16,0,3,1,1,0.8,0.697,0.29,0.1642,91,393,484,2025-11-18 11:50:37
13597,25/07/2024,3,1,7,17,0,3,1,1,0.8,0.697,0.31,0.0,130,783,913,2025-11-18 11:50:37
13598,25/07/2024,3,1,7,18,0,3,1,1,0.8,0.697,0.27,0.1343,104,787,891,2025-11-18 11:50:37
13599,25/07/2024,3,1,7,19,0,3,1,1,0.76,0.6667,0.33,0.1343,116,582,698,2025-11-18 11:50:37
13600,25/07/2024,3,1,7,20,0,3,1,1,0.74,0.6515,0.4,0.1642,106,461,567,2025-11-18 11:50:37
13601,25/07/2024,3,1,7,21,0,3,1,1,0.72,0.6515,0.45,0.1343,71,326,397,2025-11-18 11:50:37
13602,25/07/2024,3,1,7,22,0,3,1,1,0.7,0.6515,0.58,0.1343,55,223,278,2025-11-18 11:50:37
13603,25/07/2024,3,1,7,23,0,3,1,1,0.68,0.6364,0.57,0.2985,52,187,239,2025-11-18 11:50:37
13604,26/07/2024,3,1,7,0,0,4,1,1,0.66,0.6212,0.65,0.194,27,65,92,2025-11-18 11:50:37
13605,26/07/2024,3,1,7,1,0,4,1,1,0.66,0.6212,0.65,0.2239,6,23,29,2025-11-18 11:50:37
13606,26/07/2024,3,1,7,2,0,4,1,1,0.66,0.6212,0.69,0.2537,5,16,21,2025-11-18 11:50:37
13607,26/07/2024,3,1,7,3,0,4,1,1,0.66,0.6212,0.69,0.2239,0,8,8,2025-11-18 11:50:37
13608,26/07/2024,3,1,7,4,0,4,1,1,0.66,0.6212,0.74,0.194,0,4,4,2025-11-18 11:50:37
13609,26/07/2024,3,1,7,5,0,4,1,1,0.66,0.6212,0.74,0.194,2,40,42,2025-11-18 11:50:37
13610,26/07/2024,3,1,7,6,0,4,1,1,0.66,0.6061,0.78,0.2537,16,165,181,2025-11-18 11:50:37
13611,26/07/2024,3,1,7,7,0,4,1,1,0.7,0.6667,0.74,0.2537,17,478,495,2025-11-18 11:50:37
13612,26/07/2024,3,1,7,8,0,4,1,2,0.7,0.6667,0.74,0.2537,49,680,729,2025-11-18 11:50:37
13613,26/07/2024,3,1,7,9,0,4,1,2,0.72,0.6818,0.7,0.1343,55,289,344,2025-11-18 11:50:37
13614,26/07/2024,3,1,7,10,0,4,1,1,0.74,0.697,0.7,0.2239,79,143,222,2025-11-18 11:50:37
13615,26/07/2024,3,1,7,11,0,4,1,1,0.8,0.803,0.66,0.2239,69,143,212,2025-11-18 11:50:37
13616,26/07/2024,3,1,7,12,0,4,1,1,0.84,0.8182,0.56,0.2537,73,206,279,2025-11-18 11:50:37
13617,26/07/2024,3,1,7,13,0,4,1,1,0.86,0.8333,0.53,0.2985,53,189,242,2025-11-18 11:50:37
13618,26/07/2024,3,1,7,14,0,4,1,1,0.9,0.8788,0.47,0.2537,62,151,213,2025-11-18 11:50:37
13619,26/07/2024,3,1,7,15,0,4,1,1,0.92,0.8939,0.42,0.2985,65,173,238,2025-11-18 11:50:37
13620,26/07/2024,3,1,7,16,0,4,1,1,0.94,0.8788,0.38,0.3881,62,312,374,2025-11-18 11:50:37
13621,26/07/2024,3,1,7,17,0,4,1,1,0.9,0.8636,0.45,0.4179,110,628,738,2025-11-18 11:50:37
13622,26/07/2024,3,1,7,18,0,4,1,1,0.92,0.8788,0.4,0.3582,73,615,688,2025-11-18 11:50:37
13623,26/07/2024,3,1,7,19,0,4,1,1,0.9,0.8636,0.45,0.3284,80,534,614,2025-11-18 11:50:37
13624,26/07/2024,3,1,7,20,0,4,1,1,0.86,0.8182,0.5,0.2537,47,399,446,2025-11-18 11:50:37
13625,26/07/2024,3,1,7,21,0,4,1,1,0.8,0.7424,0.49,0.6119,35,236,271,2025-11-18 11:50:37
13626,26/07/2024,3,1,7,22,0,4,1,1,0.8,0.7424,0.49,0.6119,33,201,234,2025-11-18 11:50:37
13627,26/07/2024,3,1,7,23,0,4,1,1,0.72,0.6818,0.7,0.1343,18,127,145,2025-11-18 11:50:37
13628,27/07/2024,3,1,7,0,0,5,1,1,0.72,0.6818,0.7,0.0,14,83,97,2025-11-18 11:50:37
13629,27/07/2024,3,1,7,1,0,5,1,1,0.72,0.6818,0.7,0.1045,12,42,54,2025-11-18 11:50:37
13630,27/07/2024,3,1,7,2,0,5,1,1,0.7,0.6667,0.79,0.1343,8,18,26,2025-11-18 11:50:37
13631,27/07/2024,3,1,7,3,0,5,1,1,0.7,0.6667,0.74,0.1642,3,9,12,2025-11-18 11:50:37
13632,27/07/2024,3,1,7,4,0,5,1,1,0.7,0.6667,0.79,0.0,3,5,8,2025-11-18 11:50:37
13633,27/07/2024,3,1,7,5,0,5,1,1,0.7,0.6667,0.84,0.0,3,34,37,2025-11-18 11:50:37
13634,27/07/2024,3,1,7,6,0,5,1,1,0.7,0.6667,0.79,0.0,10,129,139,2025-11-18 11:50:37
13635,27/07/2024,3,1,7,7,0,5,1,1,0.72,0.6818,0.7,0.194,13,397,410,2025-11-18 11:50:37
13636,27/07/2024,3,1,7,8,0,5,1,1,0.76,0.7273,0.66,0.0896,34,642,676,2025-11-18 11:50:37
13637,27/07/2024,3,1,7,9,0,5,1,1,0.82,0.7727,0.49,0.2836,34,329,363,2025-11-18 11:50:37
13638,27/07/2024,3,1,7,10,0,5,1,1,0.84,0.7727,0.47,0.0,85,146,231,2025-11-18 11:50:37
13639,27/07/2024,3,1,7,11,0,5,1,1,0.84,0.7727,0.47,0.3284,67,184,251,2025-11-18 11:50:37
13640,27/07/2024,3,1,7,12,0,5,1,1,0.84,0.7879,0.49,0.3582,92,207,299,2025-11-18 11:50:37
13641,27/07/2024,3,1,7,13,0,5,1,1,0.84,0.7727,0.47,0.2836,83,231,314,2025-11-18 11:50:37
13642,27/07/2024,3,1,7,14,0,5,1,1,0.86,0.803,0.47,0.2985,105,221,326,2025-11-18 11:50:37
13643,27/07/2024,3,1,7,15,0,5,1,1,0.86,0.7879,0.41,0.2239,81,242,323,2025-11-18 11:50:37
13644,27/07/2024,3,1,7,16,0,5,1,1,0.84,0.7727,0.47,0.2239,80,419,499,2025-11-18 11:50:37
13645,27/07/2024,3,1,7,17,0,5,1,1,0.86,0.7879,0.41,0.2836,101,598,699,2025-11-18 11:50:37
13646,27/07/2024,3,1,7,18,0,5,1,1,0.82,0.7576,0.46,0.1642,100,522,622,2025-11-18 11:50:37
13647,27/07/2024,3,1,7,19,0,5,1,1,0.82,0.7727,0.52,0.194,93,423,516,2025-11-18 11:50:37
13648,27/07/2024,3,1,7,20,0,5,1,1,0.78,0.7424,0.59,0.1045,85,269,354,2025-11-18 11:50:37
13649,27/07/2024,3,1,7,21,0,5,1,1,0.78,0.7424,0.59,0.1045,71,189,260,2025-11-18 11:50:37
13650,27/07/2024,3,1,7,22,0,5,1,1,0.78,0.7424,0.59,0.1343,48,151,199,2025-11-18 11:50:37
13651,27/07/2024,3,1,7,23,0,5,1,1,0.76,0.7273,0.66,0.0,34,155,189,2025-11-18 11:50:37
13652,28/07/2024,3,1,7,0,0,6,0,1,0.74,0.6818,0.62,0.1343,21,170,191,2025-11-18 11:50:37
13653,28/07/2024,3,1,7,1,0,6,0,1,0.72,0.6818,0.7,0.0896,11,69,80,2025-11-18 11:50:37
13654,28/07/2024,3,1,7,2,0,6,0,1,0.72,0.6818,0.7,0.0,14,76,90,2025-11-18 11:50:37
13655,28/07/2024,3,1,7,3,0,6,0,1,0.72,0.6818,0.7,0.0,10,33,43,2025-11-18 11:50:37
13656,28/07/2024,3,1,7,4,0,6,0,1,0.7,0.6667,0.79,0.194,1,10,11,2025-11-18 11:50:37
13657,28/07/2024,3,1,7,5,0,6,0,1,0.68,0.6364,0.79,0.1642,4,10,14,2025-11-18 11:50:37
13658,28/07/2024,3,1,7,6,0,6,0,1,0.7,0.6515,0.7,0.1045,10,40,50,2025-11-18 11:50:37
13659,28/07/2024,3,1,7,7,0,6,0,1,0.72,0.6818,0.7,0.1343,18,58,76,2025-11-18 11:50:37
13660,28/07/2024,3,1,7,8,0,6,0,1,0.74,0.697,0.66,0.1642,36,127,163,2025-11-18 11:50:37
13661,28/07/2024,3,1,7,9,0,6,0,1,0.78,0.7424,0.59,0.1045,110,227,337,2025-11-18 11:50:37
13662,28/07/2024,3,1,7,10,0,6,0,1,0.82,0.7727,0.52,0.2239,129,266,395,2025-11-18 11:50:37
13663,28/07/2024,3,1,7,11,0,6,0,1,0.84,0.7424,0.39,0.2239,162,295,457,2025-11-18 11:50:37
13664,28/07/2024,3,1,7,12,0,6,0,1,0.84,0.7576,0.41,0.2239,157,330,487,2025-11-18 11:50:37
13665,28/07/2024,3,1,7,13,0,6,0,1,0.86,0.7879,0.41,0.2836,173,325,498,2025-11-18 11:50:37
13666,28/07/2024,3,1,7,14,0,6,0,1,0.86,0.7727,0.39,0.2537,186,308,494,2025-11-18 11:50:37
13667,28/07/2024,3,1,7,15,0,6,0,1,0.88,0.7727,0.32,0.2836,206,291,497,2025-11-18 11:50:37
